page,title,article,category
https://www.bbc.com/news/stories-56529301,Black Power: A British story of resistance told through music,"A new BBC documentary - , - examines the UK's Black Power movement in the late 1960s, surveying both the individuals and the cultural forces that defined the era. ,It features interviews with past activists, many of whom are speaking for the first time about what it was really like to be involved in the movement.,Some have told the BBC about the music that epitomises their journey and what the Black Power movement means to them.,Reggae tunes became the vehicle for the Black Power movement to have a voice. ,""Freedom Street by Ken Boothe is one of my favourite reggae compositions of all time. I love it because of the call for love and unity among people suffering from all forms of oppression,"" says Linton Kwesi Johnson.  ,As a schoolchild in England, Linton did not even know that black people wrote books. ""It wasn't until I joined the Black Power movement that I discovered literature written by black people,"" remembers the dub poet and musician.,The former Black Panther has chronicled the black British experience for more than 40 years through powerful verse. ,""Black Power was a movement of rebellion against colonialism and racist oppression, and it's at times of oppression when one finds solace in one's culture,"" he says.,""Jamaican music was rebel music. It spoke to the experiences of black people in a post-colonial period, where nothing seemed to have changed for them.""  ,Writer Farrukh Dhondy was born in India, and studied in Cambridge and Leicester before moving to London in 1967. ,""Cambridge is quite a sheltered place when you are an undergraduate there. People would say strange things to you, but in London and Leicester I met with industrial-scale racism."" ,Exodus by Bob Marley is his Black Power song, but what does it mean more than 40 years later? ,""You will begin to understand that there was a movement, before your generation, that established some of the things you are now enjoying,"" he says. ,However, Farrukh thinks that music is no longer the unifying factor that it used to be. ,""Beyonce may win prizes, but nobody rallies around her as a cause. We rallied around Bob Dylan, the Rolling Stones; we thought that was an act of white rebellion. And then, of course, Bob Marley, Big Youth and Desmond Dekker."" ,In Exodus, Marley sings about walking through ""roads of creation"".,Farrukh says: ""We always thought of ourselves as the generation that would walk through creation, that would change the world. As you get mature you realise that it's a valid ambition - but it's a dream.""  ,For Leila Hassan Howe, Black Power was not just a social movement for freedom and peace, but a ""fight for rights and equal justice"". ,""If there was an anthem which really expressed the militancy, that was Blood and Fire by Niney and Big Youth,"" she says. ,""Marley's War reminded me of the international link of the movement, because he talks about people in Zimbabwe, Angola, Mozambique... and he performed this song in Africa."" ,Music was big in the UK in the 70s, and Leila says: ""You're hearing James Brown, Marvin Gaye. You are hearing all this wonderful music, and then Curtis Mayfield would come on and there was just a different atmosphere. The music was new and different and Move On Up was a wonderful song."" ,While Leila admits she was a Beatles fan, she says: ""That was much more on a superficial pop level. The music that emotionally got me was black music, like Duke Ellington's."" ,Then, Aretha comes into play. ""There is no singer but Aretha Franklin, although my friends recently reminded me that I was more of a Roberta Flack type, and that's very true."" ,Her last words are for Nina Simone: ""Make sure you listen to her song, Four Women,"" she suggests. ,Zainab Abbas was only 18 when in 1968 she heard Say It Loud (I'm Black and I'm Proud) by James Brown. ""It's so powerful,"" she recalls, ""even when my granddaughter hears it now, she bristles."",At that time, many black Britons were inspired by American movements. ""I describe the civil rights movement as the pain in my heart; I describe Malcolm X as my liberation, because they [American activists] had the ability to express what was in our hearts,"" explains Zainab.,For her, Gil Scott-Heron's The Revolution Will Not Be Televised is a Black Power must, and Zainab recalls him giving her a pile of free tickets to distribute to black people to see his concert in London. ,She adds: ""Bob Marley and his Redemption Song didn't come out until 1980, but that song has the best line ever. 'How long shall they kill our prophets, while we stand aside and look?'."" ,Zainab thinks history has not given black women in the movement enough credit.,""Look at Altheia Jones-LeCointe, she was a Panther. She is one of the most fearless women I've ever met."",In 1972, Winston Trew was jailed alongside three other young black men ,The group, known as the Oval Four, spent eight months behind bars for assaulting a police officer and attempted theft. The Court of Appeal has now quashed these convictions, but it took nearly 50 years.  ,""When I came out of prison, I was angry. Bob Marley wrote a song called Duppy Conqueror, which helped me control my mind,"" he explains. ,But it is self-empowerment that was the key to Winston's activism. ""I first heard To Be Young, Gifted and Black when I joined the Black Power movement in 1970. I'd just turned 20.""  ,He had become a member of The Fasimbas, a Black Power group promoting education and self-defence. ""I had found a place where I could belong. Then, I heard this song and it all gelled together: of course, I am gifted. We all were.""  ,For Winston, Nina Simone's song evokes feelings of triumph and tragedy. ,""One of the verses says: 'When you are feeling really low, there's a great truth that you should know, when you're young, gifted and black, your soul's intact'. ,""One of the things that racism tries to do is to make you destroy yourself inside. But my sense of self was not destroyed at all; it made me even stronger."" ,The retired lecturer adds: ""I am old, but still gifted and black.""  ",arts_culture
https://www.bbc.com/news/uk-england-london-56428543,Not just the Proms: An unexpected history of the Royal Albert Hall,"On the 150th anniversary of its opening, its archive manager Liz Harper insists ""the idea of it being an elitist venue is just not true,"" describing it as the ""nation's village hall"" because of its eclectic events and occupants.,So, from the flushed faces of middle England bobbing beneath their Union Jacks to the flushed lavatories reinforced for Sumo competitors, here are some of the Royal Albert Hall's highs and lows over the past century and a half.,Prince Albert, along with Henry Cole - a civil servant with a passion for art and industrial design - organised 1851's hugely popular ,; a world fair which was held in Hyde Park.,The profits of that were used to buy land and develop institutions in South Kensington, including the Natural History Museum, the V&A, and Imperial College. ,The centrepiece of this area of academia and aestheticism was a giant hall, the manifestation of Prince Albert's idea of a hub where people could gather and share ideas. At the opening ceremony on 29 March 1871, Queen Victoria was overcome by emotion (she was not amused), and her son the Prince of Wales had to speak on her behalf.  ,Money was raised for construction by selling tickets in advance. The first 20 were bought by Queen Victoria. They still make up the royal box. ,The building was designed by engineers rather than architects, with the emphasis placed firmly on functionality. Taking almost four years to build, it ,""Even when it first opened, people said it wasn't the most beautiful,"" explains Ms Harper.,""But as a functional public building I think it's stood the test of time."" ,It was far from plain sailing. During the first few years, the hall hosted various events with mixed success. ,Ms Harper says popular shows included huge thousand-person choirs: ""It was before the age of microphones so it would really have been a wall of sound - and it was those things which really were crowd-pleasers"", as were penny subscription concerts, where people would pay 1d to attend a series of concerts.,Other shows ""just seem nuts now"", Ms Harper says. In March 1891, the hall was altered to resemble a city inspired by Lord Lytton's science fiction story,, (,) in which Earth is threatened by a winged master race called Vril-ya. ,Thought to be the first ever sci-fi convention, exhibitors included a fortune-telling dog, various Vril-themed magic shows, and mannequins representing the Vril-ya.,The novel was exceedingly popular with Victorians, who were quick to dress in costume for the event, with many donning wings. A more down-to-earth element was provided by possibly the longest-lasting legacy of the futuristic story: Bovril.,Worn-out attendees could pep themselves up with a cup of the hot beef extract, which had a display stall at the convention.,Its inventor named the drink by combining the words ""bovine"" and ""Vril"". It was intended to symbolise the energy a mug of the salty blood-based liquid would give the drinker, and was probably an improvement on its original name of ""Johnston's Fluid Beef"". ,Never ones to do things by half, the Victorians also put on massive fetes, including one where they built a normal-sized church in the auditorium. The 1911 Shakespeare Memorial Ball saw the auditorium transformed with green lawns and real flowers, leading a rather star-struck newspaper reporter to write ""never has the effect of a fancy dress ball, taken as a whole, been more wonderful or more complete"".,Costume Balls proved a good money-spinner - the first was held in 1883 by a London gentleman's club The Savage Club, and Chelsea Arts Club Balls happened annually from 1910 until 1958.  ,Renowned for their exuberance and extravaganza, thousands of revellers dressed in historic or exotic outfits and cavorted on carnival floats driven around inside the huge auditorium.,The great hall hosted a number of ground-breaking events - not just the first sci-fi convention.,What is thought to be the world's debut bodybuilding contest, in 1901, saw 60 competitors trying to prove to a group of three judges who had the brawniest muscles. ,Britain's first indoor marathon was held in December 1909, when two athletes - Italian Dorando Pietri and London-based C W Gardiner - attempted to run 524 laps of the auditorium.,Only Gardiner finished the race, completing the course in 2 hours and 37 minutes.,The first table tennis World Championship was played at the venue for five days in January 1938.,And the first sumo wrestling tournament held outside Japan in the sport's 1,500-year history took place in the hall in October 1991, an event that necessitated the reinforcement of chairs, installation of extra-large showers and the weight-testing of toilets.,As is to be expected, a venue that attracted such a range of events also pulled in the famous faces. Slightly oddly, the Sherlock Holmes creator Sir Arthur Conan Doyle was a judge for the rippling hunks in the bodybuilding competition. ,He also sort-of turned up from beyond the grave. A séance was held days after his death in July 1930, in which a clairvoyant tried to contact him in front of an audience of 10,000 people and his widow, Jean.,Apparently her husband was reached, he passed on a message, and Lady Conan Doyle was ""perfectly convinced"" by the experience,  which she found both ""cheering and encouraging"".,John Lennon appeared at the hall a few times - on one occasion triggering members of the audience to exhibit more than perhaps planned. In 1968 he and wife Yoko Ono put on a display called Alchemical Wedding, in which they sat in a large white bag while a man played a flute. ,Some of the crowd showed their appreciation by getting naked in the auditorium.,Fortunately clothes were on the menu in November 1985, which saw the arrival of Fashion Aid, a star-studded fashion-based off-shoot of Band Aid. It culminated with a fake runway wedding between Queen singer Freddie Mercury and actress Jane Seymour.,Not just the perfect place for the peculiar, the hall has seen its fair share of politics. Suffragists, suffragettes and anti-suffrage campaigners all rallied in the hall, which the suffragettes named their ""Temple of Liberty"".  ,It was where Emmeline Pankhurst famously announced: ""I incite this meeting to rebellion. Be militant each in your own way. I accept the responsibility for everything you do."",""Lots of things have come forward from the hall to make wider social changes,"" says Ms Harper.,""It was the largest venue where they could hire and it was where they raised the most funding. ,""Women would literally take off their jewellery, their rings, their necklaces to put in the offering which was going round"".,The Suffragettes also have the dubious honour of becoming the first political group to be banned from the hall after some of the trustees became concerned that Pankhurst's call for militancy could lead to trouble.,The auditorium was also the destination for several large meetings held by the British Union of Fascists during the 1930s. The Times newspaper reported that at one, in March 1935, the aisles were filled with Blackshirt squads who beat drums and sounded bugles. ,Ms Harper says the current booking system is comparatively strict. ""Back then, as long as they didn't damage the hall, the trustees would take a booking from them because they needed revenue"". ,Pop and rock was once officially banned from the venue after performances by bands like Mott The Hoople and The Nice saw people ripping down curtains and breaking through the floor in the boxes.,Ms Harper says this meant the hall ""wasn't quite the really exciting place"" it had been in the 1950s and 1960s.,""You'd had these big counter-culture poetry gatherings, and massive rock gigs with Jimi Hendrix. And then in the 1970s you just had artists who were more like crooners"".,The ban was never officially lifted but as the management changed, the bands gradually returned.,In addition to indoor marathons and sumo wrestling, sport has played an important part at the hall, with tennis championships, boxing matches and table tennis championships all being held inside the hall.,The pandemic has delayed the hall's , but chief executive Craig Hassall says he wants the programme to reflect the essence of what Prince Albert had planned all those years ago.,The Proms will return, along with their last night flag-waving. Both classical and pop ,, as are ballet performances, ballroom dancing competitions and gala evenings.,Or maybe Arthur Conan Doyle will make another return from beyond the veil - and this time he might be joined by some other Royal Albert Hall ghosts. Perhaps John Lennon, Freddie Mercury, Emmeline Pankhurst and Queen Victoria could share a nice cup of fortifying ""fluid beef"".",arts_culture
https://www.bbc.com/news/uk-56588841,"Covid: Sunny rule breakers warned, and Glastonbury from home","Record temperatures in parts of England have coincided with lockdown restrictions easing and that's led to a warning not to ""drop our guard"" by breaking the rules. Tuesday was the hottest March day in 53 years, leading to many people gathering in parks and on beaches. , after large crowds failed to socially distance and left rubbish behind. Public Health England medical director Dr Yvonne Doyle said: ""As restrictions lift and the weather improves, we cannot drop our guard. We're not out of the woods quite yet."" Before you make plans, check out our , and ,Critics of the police enforcement of Covid restrictions at a Sarah Everard vigil ,, the Met Police chief has said. Dame Cressida Dick said she had warned senior members of the government the event was likely to become an illegal mass gathering and could end with arrests. Several hundred people gathered on Clapham Common on 13 March to pay tribute to Miss Everard, 33, whose body was found in woodland near Ashford, Kent. , and the Met was criticised after women were handcuffed and removed from crowds. But a report has said the force was ""justified"" in deciding that ,A number of Covid vaccine manufacturers are now testing their jabs on children. And Pfizer says its trials on 12 to 15-year-olds , British-Swedish brand AstraZeneca and Moderna, the US company behind another Covid vaccine ordered by the UK, are also testing their jabs on children. There are currently no plans for children to be vaccinated in the UK aside from 16 to 18-year-olds who have underlying health conditions. ,Remember the Eat Out to Help Out restaurant discounts of last year? Well some big names in fashion and retail are , when non-essential stores reopen on 12 April. The likes of beauty entrepreneur Charlotte Tilbury, fashion designer Henry Holland and retail consultant Mary Portas are backing the plea for help from Chancellor Rishi Sunak. The Treasury has not commented on whether it would pursue the idea, but says it has protected ""millions"" of retail jobs during the pandemic.,If you've been in parts of the UK that have had sunshine this week and you've got that festival feeling we've got some good news for you. Glastonbury organisers have announced plans for a ""spectacular"" livestream from Worthy Farm, after the festival was cancelled for a second year. Coldplay, Damon Albarn, Jorja Smith, Kano, Haim and Wolf Alice will play at the five-hour event on 22 May. Organiser Emily Eavis told BBC Radio 2: ""What we're hoping is that people watch this from home… and they have a moment and get into the spirit of the festival."" ,You can find more information, advice and guides on our ,. If you're wondering when you can go to a pub or restaurant ,.,Use this form to ask your question: ,If you are reading this page and can't see the form you will need to visit the mobile version of the , to submit your question or send them via email to ,. Please include your name, age and location with any question you send in. ",arts_culture
https://www.bbc.com/news/uk-england-bristol-56590109,Idles to play at Bristol outdoor concert in September,"It will be their first outdoor headline concert in the city, in front of up to 10,000 fans, on Friday 3 September. ,The five-piece punk rock outfit reached number one in the album charts last year but their sell-out tour had to be postponed because of coronavirus. ,They will also play at Glastonbury Festival's ""Live At Worthy Farm"" , in May. ,The concert on The Downs is one of many post-lockdown live shows in front of fans to be announced around the country. ,The band have have enjoyed huge success in the past few years after forming in Bristol in 2009. ,Since 2016, they have released three studio albums, with the latest - Ultra Mono - becoming the fastest selling vinyl release of 2020. ,""There simply isn't a venue in Bristol now who can hold all the people that would want to see them, so we found an outdoor venue instead,"" said organiser Dave Harvey, from Team Love and Simple Things.,""We've been playing around with the idea of doing something with Idles for the past few years. ,""It's been wonderful seeing them grow from a warm-up act to headlining this massive event on The Downs. They're one of the biggest bands in the UK.,""This is going to be very special moment for the band...a moment in Bristol music history."",The band are due to start a UK tour and play at the global online streaming event revealed by Glastonbury Festival on Wednesday, joining Coldplay, Haim and Damon Albarn on the bill. ,""They're really excited about doing this, I think everyone is. It could be an very emotional day for everyone involved."" Mr Harvey added.",arts_culture
https://www.bbc.com/news/av/uk-northern-ireland-56582869,Line of Duty stars sponsor football teams,"The stars of BBC One's Line of Duty have taken time out from their duties tackling police corruption to help a Belfast football club go undercover. ,Three of the actors in the drama series have come together to buy new kits for two of the girls' teams at Belfast Celtic.",arts_culture
https://www.bbc.com/news/av/world-us-canada-56572495,Inauguration poet Amanda Gorman: 'My life changed in six minutes',"The poet who read her work at Joe Biden's presidential inauguration says her ""life changed"" after the event.,Amanda Gorman became the youngest inaugural poet when she recited The Hill We Climb.,She spoke to BBC Breakfast's Naga Munchetty about what her life has been like since then.",arts_culture
https://www.bbc.com/news/uk-england-northamptonshire-56591623,Rev Richard Coles: Partner's alcoholism like 'a demon',"The Reverend David Coles died in December 2019 at Kettering General Hospital after what was initially ,.,Richard Coles, a vicar in Northamptonshire, has now said it was alcohol that killed his partner.,The BBC broadcaster said: ""Anyone who has loved an addict and lived with an addict will know how tough it is."",The couple, both priests, lived together at their vicarage in the village of Finedon.,Richard Coles was the keyboard player in the 1980s band The Communards before becoming a priest and a presenter of shows including BBC Radio Four's ,.,The couple met in 2007, and Richard said David was ""probably"" already an alcoholic, but neither of them was aware of it.,In ,, Richard said David had ""always had an enthusiastic fondness for alcohol"".,""An enthusiastic fondness for alcohol when you're 20 or 25 is one thing, when you're 35 or 40 it's another thing and his drinking just got out of control,"" he said.,The 59-year-old said David used alcohol as ""an anaesthetic for when life was tough and then it just kind of rampaged"".,""People used to talk about the 'demon drink' which sounds like a rather melodramatic way to describe it, but it is like someone is seized by a demon and when David was at his worst he was really difficult and it was very tough,"" he said.,Richard said he had not spoken about David's alcoholism previously because his partner was ""deeply ashamed about it when he was in its grip"".,He said he had been able to join a , for people whose life had been affected by someone else's alcoholism. ,""That was a lifesaver, because I just sat with people who were going through the same thing I was going through and that made a huge difference,"" he said.,Richard Coles was a contestant on Strictly Come Dancing in 2017 and also regularly appears on shows such as Have I Got News For You and QI.,He said the response when he announced David's death was ""overwhelming"" and he received ""a tsunami of good wishes"".,""I was really touched that people cared about David and cared about me,"" he said.,""Horrible letters came, but actually they were like paper darts because the real pain was that David was no longer there.""",arts_culture
https://www.bbc.com/news/av/entertainment-arts-56582977,Covid-19: Bridgerton star urges black Britons to take vaccine,"Bridgerton star Adjoa Andoh has added her name to an open letter urging black Britons to take the Covid-19 vaccine.,Vaccination rates among black Britons are considerably lower than among white Britons.,According to the latest figures from the Office for National Statistics, vaccination rates for people in England identifying as having black African heritage stand at 58.8%, the lowest among all ethnic minority groups, and 68.7% within the black Caribbean community.",arts_culture
https://www.bbc.com/news/av/uk-england-london-56582064,London house turned into House of Dreams work of art,"Stephen Wright collects and recycles colourful items from his travels around the world.,He's created a grotto of plastic, glass, broken ceramics and toy dolls in his London home, which he calls the House of Dreams.  ,During lockdown, he’s been expanding on his work from the last 23 years and documenting his experience of the pandemic. ,He says it’s an ongoing project which will never be finished, but will be left to the National Trust upon his death.",arts_culture
https://www.bbc.com/news/av/entertainment-arts-56526588,Winslet's same-sex role 'simply a love story',"Oscar winning actress Kate Winslet’s latest role sees her as the 19th century fossil hunter Mary Anning. ,Anning was responsible for finding some of the earliest examples of dinosaur bones in the UK, discoveries that led to the Jurassic coast in Dorset being given its name.,Ammonite is being given a streaming premiere this week. Kate caught up with the BBC’s Sophie van Brugen to talk dinosaur bones and working from home.",arts_culture
https://www.bbc.com/news/uk-england-leicestershire-56590121,Seyi Omooba: Actress sacked over anti-gay post must pay legal costs,"Seyi Omooba was due to perform as Celie - a lesbian role - in a stage production of The Color Purple.,Tribunal judges said her claims for discrimination, breach of contract and harassment had no prospect of success.,They ordered her to pay costs to her former agency and Curve in Leicester, where she was due to perform.,These are for £53,839 and £259,356 respectively, but she could pay less subject to an assessment.,Miss Omooba's Facebook post, from 2014, referenced Biblical texts and said: ""I do not believe you can be born gay, and i do not believe homosexuality is right, though the law of this land has made it legal doesn't mean its right."",She signed up to play the lead role of Celie in The Color Purple in 2019, having not read the script for the production, which is based on Alice Walker's novel of the same name.,Celie is a woman who has a sexual relationship with another female character, called Shug.,Miss Omooba told the tribunal she had read the book at school and watched Steven Spielberg's film version, starring Whoopi Goldberg. However, the film version plays down the physical relationship between Celie and Shug.,Miss Omooba claimed the character's sexuality was ambiguous ,.,The , said she had ""not done her homework or been paying attention, and that she still thought of the work in the frame of the Spielberg film"".,Miss Omooba's Facebook post came to light on 15 March 2019, when it was tweeted by another actor, who was unconnected to the play.,The tribunal heard it sparked a social media backlash and she was dropped by Leicester Theatre Trust Ltd six days later, following discussions in which she stood by her views.,Her contract with her agency, Michael Garrett Associates Ltd (Global Artists), was also terminated three days later.,In bringing the tribunal, Miss Omooba was represented by the Christian Legal Centre, co-founded by her father, pastor Ade Omooba MBE.,The panel was told , by the theatre but refused to invoice the trust, instead bringing legal action on the grounds she had suffered extensive career damage for espousing her religious beliefs.,At the tribunal she sought £4,309 from the theatre plus a further £25,000 for injury to feelings and reputational damage.,She also sought £98,752 from her agents for loss of earnings, future losses, injury to feelings and reputational damage.,The panel rejected these demands.,""There is no financial loss because she would not have played the part,"" the judgment said.,In a statement, Curve said it was ""pleased"" Miss Omooba had been ordered to pay costs.,""We have always felt the case lacked any merit from the outset, but Seyi Omooba and her legal team continued to disregard our pleadings and chose to take our theatre to court irrespective of the facts,"" it said.,""Whilst we welcome this news, we would like to reiterate we do not condone any negativity aimed at Seyi Omooba and we respectfully ask anyone in support of Curve to remain kind and respectful."",The Christian Legal Centre said Miss Omooba will appeal the employment tribunal ruling.,Chief executive Andrew Williams said: ""The tribunal has effectively joined the campaign of 'cancelling' Seyi for her Christian beliefs. She and we are not intimidated and we have now lodged an appeal.""",arts_culture
https://www.bbc.com/news/entertainment-arts-56592501,Brits 2021: Celeste and Dua Lipa among frontrunners as nominations announced,"The stars both have three nominations, as have newcomer Arlo Parks, dance producer Joel Corry and grime duo Young T & Bugsey.,A year after the Brits were criticised for a lack of female nominees, four women are up for the best album prize - the highest-ever total.,Dua Lipa's pop odyssey Future Nostalgia is the one to beat in that category. ,Her record, which recently won best pop album at the Grammys, is up against Jessie Ware's What's Your Pleasure? and J Hus's Big Conspiracy.,The debut releases by Arlo Parks and Celeste round out the nominees. Last year the award ,.,UK rap also has a strong presence across the nominations with AJ Tracey, Headie One and J Hus scooping two nods each, and rising stars Young T & Bugsey building on the viral success of their single Don't Rush.,The 2021 winners will be announced at the Brit Awards ceremony on 11 May at London's O2 Arena. Comedian Jack Whitehall will present the show for the fourth time, while Dua Lipa and rising star Griff will perform. ,The show was delayed from its usual date in February because of the pandemic. It is not yet known what format the ceremony will take.,Here are six notable facts about this year's shortlist.,For the first time, artists didn't have to release an album to be eligible for the best male and female categories.,That helped Geordie Shore star turned dance producer Joel Corry pick up three nominations, thanks to his hit single Head & Heart which topped the charts last summer and is yet to leave the Top 40.,""If you'd told me a few years ago I'd be nominated for a Brit Award I'd have said you were mad. So to be nominated for three has blown my mind,"" said the musician.,A more highly-publicised rule change allowed any artist who has been a permanent resident in the UK for more than five years to become eligible for nomination.,That opened the door for British-Japanese pop star Rina Sawayama, who had previously been told she was ""not British enough"" to enter the awards.,She ended up with a nomination in the rising star category and said she ""literally fell to the floor"" when the news broke.,The winner of that prize is announced in advance, however, ,.,For reasons best known to themselves, the Brits scrapped the best international group prize in 2020 - causing uproar amongst the BTS Army.,""The Brit Awards straight up robbed BTS,"" ,. ,""They kept best international male and female,"" ,. ""Are they really that desperate to block out BTS?"",This year the category has been reinstated and BTS - , - must surely be among the favourites to win.,However, there's stiff competition from acts like Haim and Fontaines DC who, while not having the Korean band's sales, are more favoured by critics.,It's bad news for Sam Smith, who walks away with no nominations for the second time in their career.,The singer, whose identifies as non-binary, did not enter the best male or female categories. Their third album Love Goes was eligible for the album of the year award but did not make the cut. ,Organisers of the Brits had previously considered scrapping male and female-specific awards, but later told voters it would keep them for this year.,""Looking to the future we still have a lot of work to do in the coming years to evolve the Brits,"" it said in a statement. ,""The process of change isn't something that can be fixed in just one campaign and we are committed to working together with the industry to evolve the show to be as inclusive and relevant as possible."",Smith later wrote on Instagram: ""Music for me has always been about unification, not division. I look forward to a time where award shows can be reflective of the society we live in.,""Let's celebrate everybody regardless of gender, race, age, ability, sexuality and class."",The singer is not the only artist to miss out on a nomination this year. Kylie Minogue is absent from the shortlist, despite scoring a number one record with Disco last year. ,And Sir Paul McCartney failed to receive a nomination for his latest album McCartney III. It is now 38 years since the former Beatle has won a competitive Brit award.,With the nominations ceremony scrapped due to the pandemic, this year's nominees were all notified by post.,As you can see in the video above, Little Mix had a little trouble opening the envelope (gotta protect those nails) but they eventually discovered they'd made the best group shortlist for the third time in their career.,Last year's Brit Awards were notable for the lack of female nominees. In the four categories where men and women could compete, only three women received a nomination: Mabel, Miley Cyrus and Norman (and the latter two were featured singers on singles by male artists).,""It's mis-representational of society,"" singer Paloma Faith told the BBC. ""Next year the Brits can do better,"" added Charli XCX.,And so they have - although, awkwardly, neither Paloma nor Charli got a nod for their latest albums.,Nonetheless, and for the first time, four of the five records nominated for best album are by women - with Dua Lipa, Celeste, Arlo Parks and Jessie Ware in the running. ,""It's a pleasure to be surrounded by these incredible women,"" said Ware, on learning of her nomination. ""It's a real treat."",However, she didn't rate her chances of winning.,""This is my fourth time up for [a Brit] and I've always been the bridesmaid,"" she explained. ""And I feel like I'm going to be the bridesmaid again."",Meanwhile, in the best international female category, the competition was so stiff that two of last year's , - Phoebe Bridgers' Punisher and Fiona Apple's Fetch The Bolt Cutters - were denied a nomination.,Paul McCartney once said he knew the Beatles had become famous ""when I was lying in bed one morning, and I heard a milkman whistling From Me To You."",Those days are over, even though ,. With a proliferation of radio stations, streaming services and other ways to access music, the idea of a universally recognisable hit is dwindling. ,Over the last 10 years, there have only been a handful of crossover songs. Pharrell's Happy, Mark Ronson's Uptown Funk and Adele's Someone Like You spring to mind.,The nominees for best British single reflect the fragmentation of music listening. Although the nominees are made of the 10 best-selling British singles of the last year, there are maybe three songs that will be recognisable to a large cross-section of the public: Dua Lipa's Physical, Joel Corry's Head & Heart and Harry Styles' Watermelon Sugar.,The rest are a combination of streaming hits and UK rap, most notably the sinuous and addictive Ain't It Different, which features the all-star cast of Headie One, AJ Tracey and Stormzy.,Barely scraping onto the shortlist is Young T & Bugsey's Don't Rush, which holds the dubious distinction of being the first best single nominee since 1995 not to have made the Top 10.,That's not to say the scattershot nature of this year's field is a bad thing. Taken together, the nominees reflect the strength and diversity of our music scene... and UK rap is absolutely the defining sound of 21st Century Britain.,But a healthy scene also needs big hits to rally around. What else are we going to chant at the top of our voices when we're finally allowed back into concerts? ",arts_culture
https://www.bbc.com/news/entertainment-arts-56595220,Brits 2021: Full list of award nominees,"The ceremony takes place later than usual in 2021 due to the pandemic. But organisers are promising the ""first live music event at the O2 in ages"" when the show takes place on 11 May.,Here is the full list of nominees.",arts_culture
https://www.bbc.com/news/entertainment-arts-56565168,Outdoor UK attractions fared better during pandemic,"New figures saw the Royal Botanic Gardens at Kew and RHS Garden Wisley feature in the year's top 10 most visited attractions for the first time.,Tate Modern was the most visited attraction in the UK, despite seeing a 77% fall in visitor numbers.,Overall visitor numbers in 2020 were 70% down on the previous year.,The Association of Leading Visitor Attractions (Alva) said its data showed attractions needed ""continued support from the public and government"" in 2021.,Coronavirus restrictions and shutdowns saw Tate Modern's visitor numbers fall from 6.09 million in 2019 to 1.43 million in 2020.,The British Museum, the UK's most visited attraction in 2019, experienced a similar plunge, going from 6.24 million in 2019 to 1.27 million in 2020.,That steep decline enabled the National History Museum to rise to second place in the chart, having seen 1.29 million through its doors in 2020.,Both Kew Gardens and RHS Garden Wisley saw declines in their own visitor numbers, but these were not as severe as those endured by their indoor counterparts.,The former saw a 36% drop-off in footfall, while the latter saw only a 20% decline in visitors.,This was enough to see Kew Gardens ranked fourth in this year's rundown, a rise of seven places on its 2019 ranking.,RHS Garden Wisley's ascent was even greater, jumping from 28th place in 2019 to seventh place in 2020.,The most visited attraction outside London was Chester Zoo, which moved eight places up to sixth with 1.18 million visits.,Scotland's most visited attraction was the Royal Botanic Garden in Edinburgh, which moved up 20 places to 17th in the 2020 countdown.,Edinburgh Castle, normally the most-visited paid-for attraction in Scotland, saw an 87% drop-off that saw it plunge 31 places to 44th.,In Northern Ireland, Titanic Belfast remained the most visited attraction with 159,044 visits - an 81% decline on the previous year.,Wales' most visited attraction was the National Trust's Bodnant Garden, whose 106,728 visitors in 2020 saw it occupy 135th place.,Alva director Bernard Donoghue said its annual figures showed the attractions sector had had ""a devastatingly hard year"".,He called on the government to introduce a new bank holiday at the end of September to help the tourism industry recover.",arts_culture
